slow_ema,fast_ema,perf
105,177,313.8184946652325
106,177,315.8587056729205
107,177,320.8139448276303
108,177,329.46896948315015
109,177,323.1235997944528
110,177,321.98683210841773
111,177,315.7473485050214
112,177,326.5189850621516
113,177,328.8149167194839
114,177,347.8142342469234
115,177,362.90802701305216
116,177,373.62890600187836
117,177,368.0674207714146
118,177,386.1867731275182
119,177,381.586123286065
120,177,406.8205809240386
121,177,397.40342240105485
122,177,423.40791719114276
123,177,399.5400172885779
124,177,392.0723386393911
125,177,399.93946460702017
126,177,367.295696663802
127,177,355.3118223618606
128,177,360.33662565318167
129,177,364.1352726267465
130,177,348.3230307765674
131,177,340.3999689815018
132,177,336.1223239174574
133,177,344.7337927896213
134,177,332.0020632184512
135,177,347.3302126952156
136,177,348.2542641444707
137,177,363.74996689824803
138,177,377.0713315125671
139,177,382.32497421880606
140,177,360.6263053508455
141,177,348.29654535403404
142,177,366.89313811678966
143,177,350.6442809343421
144,177,357.3858937387534
145,177,325.4452261940637
146,177,317.74735270739825
147,177,328.5310363383108
148,177,348.0165267258308
149,177,334.4466335037815
150,177,321.54874492580296
151,177,320.7482071932028
152,177,323.91310247047966
153,177,313.532933835993
154,177,333.1569822379414
155,177,326.6537908752286
156,177,325.5844418120781
157,177,327.6595658779227
158,177,321.30425549729404
159,177,339.12111166662316
160,177,338.31980277226813
161,177,353.01949792797217
162,177,360.6747947739961
163,177,350.7887591626389
164,177,340.5978543924932
165,177,328.5827964160835
166,177,326.3598713649257
167,177,314.4133919913573
168,177,318.2135946452047
169,177,315.4089346550748
170,177,302.54236588574963
171,177,307.7873353053698
172,177,314.79989011837205
173,177,302.04354543790794
174,177,289.9173755441647
175,177,300.94231116768583
176,177,306.3711965629151
1,178,2.0527406988094437
2,178,12.197709768513738
3,178,21.968288355064306
4,178,40.320228942059316
5,178,50.95048100655105
6,178,58.11649772512155
7,178,68.07709576258073
8,178,76.26539276664984
9,178,87.85863486216509
10,178,93.21448473395854
11,178,101.95024991835443
12,178,90.97607963631445
13,178,112.37557247672234
14,178,121.27372187296434
15,178,120.65262867470132
16,178,146.30587665287672
17,178,146.54282084347344
18,178,169.5865130598987
19,178,191.90632876126872
20,178,182.47279926889658
21,178,198.55147316421323
22,178,217.11210491781685
23,178,230.9534884311943
24,178,242.41487266878084
25,178,262.0537035425216
26,178,264.645990124558
27,178,277.11650074138777
28,178,279.95403476046585
29,178,298.19900173368455
30,178,300.3418118400542
31,178,340.3944504221208
32,178,317.36700534293243
33,178,310.6698567690157
34,178,306.68673509566383
35,178,296.33511155883224
36,178,307.65495955967174
37,178,317.03182158862217
38,178,339.44505239113414
39,178,354.1052584152947
40,178,338.80346238586475
41,178,344.33203350434053
42,178,371.0918663157
43,178,323.891832211294
44,178,336.712675308265
45,178,334.0733138060179
46,178,388.4705491994589
47,178,393.70794755504437
48,178,386.3842170394423
49,178,397.13899360655364
50,178,375.85987254043704
51,178,377.2656475802341
52,178,412.84701591090203
53,178,385.427898937986
54,178,374.2200469115135
55,178,386.41807060812425
56,178,365.5410854836608
57,178,353.5747187922324
58,178,359.55017078143277
59,178,353.28744336457885
60,178,331.71526957151394
61,178,335.1756380063117
62,178,337.7826493020853
63,178,332.57134149965674
64,178,286.602375725126
65,178,266.1418866799619
66,178,236.22557616727823
67,178,237.7748068318116
68,178,246.3737427871203
69,178,268.7818810056092
70,178,259.170236890601
71,178,250.95800741334642
72,178,273.4623294618912
73,178,273.03281635718116
74,178,283.9358041138454
75,178,283.2486531997327
76,178,284.29936107049383
77,178,282.253758799996
78,178,295.9526093066499
79,178,303.8446076420791
80,178,323.31997952831443
81,178,307.51574395687555
82,178,304.6598233967155
83,178,316.70053719826285
84,178,325.7906631456317
85,178,297.064903731373
86,178,277.9516186740562
87,178,287.3064365755648
88,178,295.3593678692847
89,178,306.4250512896108
90,178,320.5413690999403
91,178,316.60035696376116
92,178,326.1683005096984
93,178,344.4881489264206
94,178,353.5002388172053
95,178,329.1495573665718
96,178,327.4915012028338
97,178,324.5671494820294
98,178,330.5641085405368
99,178,329.3614774353814
100,178,318.8323023657827
101,178,293.81473726397047
102,178,307.57067224106993
103,178,317.5875789695661
104,178,315.2118993893178
105,178,319.0348214897673
106,178,320.1635828688866
107,178,331.4877612961273
108,178,326.5440366844391
109,178,327.73800783337435
110,178,315.7883934376401
111,178,329.58311843254467
112,178,318.54241241173435
113,178,346.0934997228773
114,178,366.0972029825054
115,178,371.42591700061865
116,178,373.0709160453044
117,178,386.30862193872025
118,178,385.9930691960223
119,178,392.26239543695493
120,178,398.88317686122815
121,178,393.83823203845
122,178,398.28945461958494
123,178,389.4506834332932
124,178,403.2958576327474
125,178,372.11638777437383
126,178,358.6368366095825
127,178,367.9630764215796
128,178,363.43205188402817
129,178,350.8615025820997
130,178,340.2865096959918
131,178,335.56770869380085
132,178,340.09674205347983
133,178,328.8281948851582
134,178,346.25677172650904
135,178,346.1963531266894
136,178,362.19400540825325
137,178,373.5763209677558
138,178,363.99923974928754
139,178,365.97702218783155
140,178,352.0839870821617
141,178,367.17911753415586
142,178,358.12971060719326
143,178,365.0335365375772
144,178,336.8108138062736
145,178,328.8201935041759
146,178,325.8978361526472
147,178,349.6018976592677
148,178,343.5963252958159
149,178,319.12914940048546
150,178,329.09796562402147
151,178,325.02282776550595
152,178,315.11160750402723
153,178,331.27778305816594
154,178,326.19466684979164
155,178,324.22093125966313
156,178,324.1038164282173
157,178,317.98153291584055
158,178,338.8853982371441
159,178,341.9960655469306
160,178,358.2504171299123
161,178,358.624495787245
162,178,351.9510005781879
163,178,343.1126675182478
164,178,332.2742301096886
165,178,327.04165634796794
166,178,309.55353653145534
167,178,319.4114468077441
168,178,314.91960409297286
169,178,307.09947022172247
170,178,307.9866897800451
171,178,307.61276723619255
172,178,301.5924835312906
173,178,292.35486154664903
174,178,301.1805635633681
175,178,304.70982819812536
176,178,308.0662058124089
177,178,319.67546249621205
1,179,2.120965062558111
2,179,11.389609179198448
3,179,22.1217657121678
4,179,41.60965482706029
5,179,57.07198178493975
6,179,58.97742260138183
7,179,70.94210696827525
8,179,79.24997548088487
9,179,88.97916702031834
10,179,92.50139196859087
11,179,96.12427543189358
12,179,101.05294357994049
13,179,111.12956975343337
14,179,110.93442271948092
15,179,123.31493095105671
16,179,152.97276043899961
17,179,149.17589551052657
18,179,162.63416565813952
19,179,185.47980524474747
20,179,188.50396942605698
21,179,214.6696189357161
22,179,225.80769424069476
23,179,227.33862526231457
24,179,253.65041867407416
25,179,248.30369122157097
26,179,247.4157790189747
27,179,262.3343311850129
28,179,277.9328134944158
29,179,294.70990579507713
30,179,299.3339995633513
31,179,328.41423756264834
32,179,312.3755795843749
33,179,292.26592544137924
34,179,280.2325257411024
35,179,303.7945676356187
36,179,310.30890191314387
37,179,318.0649438554649
38,179,332.4060100247296
39,179,353.6623219582306
40,179,355.26897515794775
41,179,354.9846242276228
42,179,365.47089663774204
43,179,340.59902526219025
44,179,341.32771580132237
45,179,378.36655947320037
46,179,379.95916771685125
47,179,385.2766543311258
48,179,398.87472750703205
49,179,398.8225189461605
50,179,383.9614563879306
51,179,387.34139394859943
52,179,400.6390116028959
53,179,379.96305569204793
54,179,369.95906970847756
55,179,383.7798892369084
56,179,356.80303165839877
57,179,352.2479004160852
58,179,344.4559283992885
59,179,324.4157981041731
60,179,325.99125113135887
61,179,329.20976263246126
62,179,333.10419889790035
63,179,297.5960518577799
64,179,263.52582621260177
65,179,247.3058883964055
66,179,238.2508252847352
67,179,235.05099678554907
68,179,253.52040338444385
69,179,267.0934579414328
70,179,250.7760791034256
71,179,266.5364078407895
72,179,275.31231942480184
73,179,283.0271877673237
74,179,284.45167586691247
75,179,280.511268989029
76,179,275.50244402815383
77,179,282.2787760047466
78,179,297.23001515494775
79,179,308.3228586174928
80,179,322.798653637296
81,179,313.8165047583449
82,179,318.7202808841212
83,179,332.8780057819837
84,179,311.07194899559664
85,179,285.6254769282492
86,179,281.69798195297847
87,179,288.36814341925486
88,179,304.4787514755715
89,179,307.45415901109504
90,179,316.6131935865546
91,179,335.37826252436685
92,179,337.2968911620027
93,179,356.2361925749401
94,179,325.8157974448366
95,179,323.66783869922307
96,179,328.0538610345959
97,179,332.0271825749619
98,179,322.2165337378319
99,179,319.75400151920405
100,179,299.92161116537727
101,179,299.20203484025444
102,179,312.3986872841671
103,179,314.74267018269126
104,179,314.3392447589925
105,179,318.00710656021863
106,179,318.69938077961626
107,179,335.0499515781031
108,179,333.7330646442626
109,179,322.17114349244963
110,179,321.71830849245583
111,179,337.04846088114107
112,179,329.5335662239225
113,179,348.6010891752789
114,179,369.9219397815574
115,179,372.8490955004117
116,179,390.0185918609277
117,179,385.5463504422882
118,179,384.2688447819716
119,179,387.88111053137504
120,179,396.3935776484952
121,179,388.6449613492616
122,179,388.8753267707897
123,179,398.7311778975902
124,179,375.29532947714125
125,179,375.9084721296309
126,179,364.06525164523276
127,179,371.9025600679977
128,179,360.46243857267365
129,179,337.88124436847085
130,179,335.98801939898584
131,179,339.76176457350596
132,179,334.4383179421561
133,179,344.67332939575374
134,179,351.775140882621
135,179,351.58859520086725
136,179,359.37657961178337
137,179,361.8822444697056
138,179,368.4359349294076
139,179,348.96334936847467
140,179,366.6308709027929
141,179,368.6224895987496
142,179,367.212552149726
143,179,343.2578897646962
144,179,333.9515128496255
145,179,321.0794861973962
146,179,352.96663585265526
147,179,343.78794988481076
148,179,320.15076120092226
149,179,326.90356963961455
150,179,326.8932320731281
151,179,315.69174525407794
152,179,335.0488736830473
153,179,323.7295979561904
154,179,326.9227910572763
155,179,324.78600992966597
156,179,317.7556187673434
157,179,336.8778325504672
158,179,341.6032725921025
159,179,356.15983323747116
160,179,358.6236846417696
161,179,351.5967094074417
162,179,344.98626915260894
163,179,328.69966293771773
164,179,328.27909500687116
165,179,311.88968452317033
166,179,321.8556787098695
167,179,315.3398580943169
168,179,307.9382630875153
169,179,308.0506650750749
170,179,307.73855315960526
171,179,302.11246570680856
172,179,294.4094756222318
173,179,298.7332031162964
174,179,303.97810523550487
175,179,308.0662058124089
176,179,319.67546249621205
177,179,317.5870943666584
178,179,314.0646734898153
1,180,2.1249681942111955
2,180,12.064036842335994
3,180,22.980855707105867
4,180,38.955997438456954
5,180,62.28521810437594
6,180,64.20260771194667
7,180,78.09460823953079
8,180,83.91259295627259
9,180,98.40008503305262
10,180,91.05099646828765
11,180,97.44903493615702
12,180,99.0480698453181
13,180,114.23895984265775
14,180,111.04261220364434
15,180,130.98479654296685
16,180,150.83016379182553
17,180,158.05136123095596
18,180,163.11938622637484
19,180,175.2507855080202
20,180,192.8049083028426
21,180,217.69556755327832
22,180,223.73235533290614
23,180,241.75377820564717
24,180,255.33250430008104
25,180,244.09027729709874
26,180,252.6021759287545
27,180,267.56303396410294
28,180,275.19815339570926
29,180,277.67099161603613
30,180,305.58938665359614
31,180,329.4755232684786
32,180,290.2751307551926
33,180,309.4141901334698
34,180,298.9531082189973
35,180,294.50708801606504
36,180,287.179332623861
37,180,303.2148213511042
38,180,323.5710675114304
39,180,339.5553229281453
40,180,367.3493084967802
41,180,366.7633613932798
42,180,339.566989167293
43,180,332.53011244650315
44,180,351.34231697018015
45,180,379.31672096266783
46,180,385.02777181101783
47,180,392.1429387734179
48,180,389.55974852960486
49,180,383.2979859338873
50,180,378.5754414334189
51,180,407.5717516678576
52,180,403.57398984775006
53,180,372.4454638112427
54,180,417.9884717124938
55,180,381.2650082138622
56,180,361.8483403738214
57,180,342.24639747899926
58,180,334.0391245557971
59,180,325.3606348553652
60,180,314.6677508886353
61,180,332.2571519304102
62,180,317.24213241308894
63,180,261.1555284940253
64,180,263.415731204294
65,180,240.02030483463554
66,180,239.41829596769256
67,180,241.80157216323443
68,180,258.7658895137331
69,180,263.3319069434457
70,180,258.92970788694925
71,180,262.2817432707654
72,180,277.8256195252117
73,180,280.8607337156396
74,180,275.48403005503735
75,180,286.02702244972534
76,180,275.81750355140014
77,180,284.04482401069583
78,180,303.5230677661273
79,180,311.98493443275873
80,180,317.6527310568178
81,180,307.46989201722903
82,180,327.1894874423535
83,180,317.14016288558315
84,180,292.07400059405995
85,180,278.31635779018706
86,180,284.24466949179924
87,180,293.3942456027506
88,180,308.6282273572125
89,180,314.27642054000546
90,180,326.28262155013084
91,180,333.49324435321813
92,180,357.57454813502926
93,180,333.4750509166008
94,180,338.8210092710919
95,180,334.7775764388644
96,180,313.2597205487907
97,180,322.38750157356554
98,180,326.62408582202204
99,180,312.3868029458586
100,180,302.1331252806823
101,180,316.82875575705464
102,180,306.29619339305157
103,180,310.40731282057254
104,180,316.47505904099023
105,180,321.2783630516329
106,180,330.9838879017929
107,180,336.98749138422465
108,180,321.6520290443004
109,180,318.1337070492788
110,180,329.678614817764
111,180,326.3951699103182
112,180,350.6701993998551
113,180,361.40974856213643
114,180,377.13864207146224
115,180,366.1317629397403
116,180,389.38243878120954
117,180,383.9280264236331
118,180,384.88045052235327
119,180,396.6580956062405
120,180,400.56523256288455
121,180,375.5941134241861
122,180,392.1318275266832
123,180,384.2974471759482
124,180,368.8723049273643
125,180,374.0564073650031
126,180,356.619271408713
127,180,363.07253089789185
128,180,334.4139688584908
129,180,337.3946559393918
130,180,342.81811097005254
131,180,340.2360473182322
132,180,333.7498641406916
133,180,346.37461806214895
134,180,345.5937495093556
135,180,361.7693527077957
136,180,349.09774244019764
137,180,374.4173059114683
138,180,355.7531758423013
139,180,376.52770445182
140,180,365.5533686227418
141,180,370.8546953311102
142,180,351.5258444186209
143,180,334.41739323795605
144,180,315.27290808091925
145,180,345.047150545719
146,180,340.43248550629073
147,180,319.667389385003
148,180,319.3813532043071
149,180,324.8067399722157
150,180,319.75223940957903
151,180,326.50736733472297
152,180,322.67364078197164
153,180,325.6971406266482
154,180,323.42860415833997
155,180,318.4716597318671
156,180,336.6056585933903
157,180,342.76986314313325
158,180,359.0381781861472
159,180,359.29569294861983
160,180,354.91008036825053
161,180,348.17816836055243
162,180,330.09770031733905
163,180,327.56562306251004
164,180,311.0431689240799
165,180,322.22929471908685
166,180,313.7445218294225
167,180,310.8636591009706
168,180,308.4167500905797
169,180,309.7653324189116
170,180,302.6792103410087
171,180,288.83862757785397
172,180,296.4482640432802
173,180,299.41609397965715
174,180,308.3851669051947
175,180,319.25564077195446
176,180,322.78314761094424
177,180,314.7895902267482
178,180,311.4729924472909
179,180,320.16473651966385
1,181,2.084092956267885
2,181,12.84012775486253
3,181,23.963030369891666
4,181,41.199823200670615
5,181,64.19945614106106
6,181,66.32642414187333
7,181,82.85667969828853
8,181,85.67161892415217
9,181,93.48376431684972
10,181,93.08160698623217
11,181,103.84506089578876
12,181,96.02173200326588
13,181,107.01611452390327
14,181,120.73527800934406
15,181,140.4387065310185
16,181,145.35630725161994
17,181,152.84812466259308
18,181,170.07539781608938
19,181,179.98609060656656
20,181,197.67328511690283
21,181,211.55196438192593
22,181,233.8615170884673
23,181,237.6422558345704
24,181,267.8996179826147
25,181,246.33743420133837
26,181,249.84378641008666
27,181,279.4504022665532
28,181,291.3614520519229
29,181,289.0701601714362
30,181,323.9402613207324
31,181,321.17244436681796
32,181,283.8857253354745
33,181,300.9320253251105
34,181,308.2032280440237
35,181,291.2312527272924
36,181,298.16722697757496
37,181,313.30026270752205
38,181,334.2206637064192
39,181,343.53617762974443
40,181,386.00945554874914
41,181,378.7159341715251
42,181,335.84611164586914
43,181,342.6962704090435
44,181,370.42541239586865
45,181,368.3619405598035
46,181,376.49960791867227
47,181,388.6730348395138
48,181,394.6824097136953
49,181,413.32482171787586
50,181,404.1147730515351
51,181,409.8705348843609
52,181,388.50677620253896
53,181,385.9163703680125
54,181,388.83789578412285
55,181,351.6968545813054
56,181,357.78399472300976
57,181,349.8137929648306
58,181,313.96547632667324
59,181,315.4562258298026
60,181,310.0298632256487
61,181,298.74643612111
62,181,283.6264158256318
63,181,263.47270959533125
64,181,261.6168930590842
65,181,243.24938508433178
66,181,235.6688404578099
67,181,248.4791309890121
68,181,254.78254820232308
69,181,258.9283445187273
70,181,254.65425888957205
71,181,275.98753513360487
72,181,281.5167665331865
73,181,273.84437442310366
74,181,284.92774383601125
75,181,265.57846053683807
76,181,275.5934802458956
77,181,303.463800794575
78,181,307.8832066096813
79,181,313.97753906201154
80,181,314.590995992178
81,181,314.8186912400774
82,181,336.6088120383171
83,181,306.4497231917499
84,181,292.9019977803875
85,181,277.146946230161
86,181,306.4934375702701
87,181,302.13157842769954
88,181,311.6950546725938
89,181,318.8896217285426
90,181,331.6052298466419
91,181,335.86856669402886
92,181,335.590396133946
93,181,330.0754197580916
94,181,341.8237027780817
95,181,312.2912831047678
96,181,310.51263648074615
97,181,317.36685580645457
98,181,349.44764170404653
99,181,303.27126611874263
100,181,317.0767249725647
101,181,315.26384367573627
102,181,306.4736210416578
103,181,319.8316776580113
104,181,310.98646035323833
105,181,320.00115121937796
106,181,326.73490224922347
107,181,336.11122281609255
108,181,321.16687051302875
109,181,320.74440288216516
110,181,323.9307166559926
111,181,338.1909148106492
112,181,362.63520775038563
113,181,364.47324398890106
114,181,367.8672065449609
115,181,382.600437479689
116,181,377.6533624601903
117,181,378.2945005224258
118,181,389.5293515809848
119,181,393.0203239423883
120,181,374.38843412018736
121,181,386.4525096790939
122,181,396.3272006280664
123,181,376.338978851534
124,181,372.1245585743454
125,181,360.427680936238
126,181,357.3389771210622
127,181,344.07653907906297
128,181,345.0464560047401
129,181,341.7897330888866
130,181,348.0678821108772
131,181,336.1106230451459
132,181,344.3301053254521
133,181,354.1684616656319
134,181,356.92695730912175
135,181,364.6734865885234
136,181,384.9410424534253
137,181,359.9637279332338
138,181,368.5483307036749
139,181,374.72444784151116
140,181,373.11691302491556
141,181,359.32229440863597
142,181,334.73131280999473
143,181,321.3121366143158
144,181,336.04736526576494
145,181,344.71009826801827
146,181,326.03107646038814
147,181,324.4832227383234
148,181,322.7792961412426
149,181,326.3777669451488
150,181,326.7088287157449
151,181,321.37518129553615
152,181,321.8369456806389
153,181,327.33168203539674
154,181,323.2605768738425
155,181,333.4199338134795
156,181,345.3473144295629
157,181,353.55122438779676
158,181,351.131902242094
159,181,356.6044336070363
160,181,349.04462617853557
161,181,334.74764849348185
162,181,328.1213281885456
163,181,312.47399328474387
164,181,321.86630890372874
165,181,313.6822401884222
166,181,303.75896463764434
167,181,308.7217940712241
168,181,310.05908467123373
169,181,301.5921010643668
170,181,288.67789871388777
171,181,295.9744836459374
172,181,302.15413360668293
173,181,310.01071387071624
174,181,319.47807578353525
175,181,325.9194990092257
176,181,311.42593887324614
177,181,309.9274746846141
178,181,320.16473651966385
179,181,324.1645822709005
180,181,312.71903532783955
1,182,2.129962840042958
2,182,12.748090988031516
3,182,25.298276815817214
4,182,42.43324367148462
5,182,62.6395049907469
6,182,69.73706695839995
7,182,95.74712775400813
8,182,84.47299987503906
9,182,96.87126884143285
10,182,92.29477286960287
11,182,108.12435220381779
12,182,97.57796996921634
13,182,110.89831601109043
14,182,122.50103393148419
15,182,140.2387785749531
16,182,138.8237229924844
17,182,153.74889168483148
18,182,173.71525663845935
19,182,183.8574663706889
20,182,203.2779525408561
21,182,224.63206637234384
22,182,247.2843652947828
23,182,242.1506505191249
24,182,257.9495504408668
25,182,248.83625058050265
26,182,259.5317654524427
27,182,281.14687760010344
28,182,298.36136558032047
29,182,306.8200512075547
30,182,302.8893386780177
31,182,311.97532602349156
32,182,275.9779034125309
33,182,284.2884020043737
34,182,287.687797884626
35,182,282.6121802017549
36,182,293.3488261838341
37,182,327.8161734834341
38,182,351.0265343385659
39,182,357.0294516274891
40,182,392.2839787782243
41,182,332.98957798150235
42,182,334.2271729278943
43,182,366.2486672457921
44,182,363.11380126947734
45,182,367.74344671453537
46,182,370.40533555160823
47,182,380.27602813865235
48,182,401.26125269706296
49,182,416.6460239595936
50,182,394.448909461172
51,182,395.5246340130702
52,182,382.0030723019123
53,182,399.183166703194
54,182,376.3122912328799
55,182,356.4609085601234
56,182,349.43074269444287
57,182,326.789010715297
58,182,312.53775975702536
59,182,317.4206149698104
60,182,293.38917258383395
61,182,290.4071842506855
62,182,265.4074157296343
63,182,243.55643508617348
64,182,258.11802557048634
65,182,249.8040375270234
66,182,245.57846339533606
67,182,257.60432416925767
68,182,267.04939765434807
69,182,248.8922083027654
70,182,262.0359713908374
71,182,271.8053436250646
72,182,271.77745220268895
73,182,284.24993465318306
74,182,283.9282639149315
75,182,280.7569715494949
76,182,288.05093625355573
77,182,290.6812706809214
78,182,307.5998760849107
79,182,314.9493061225782
80,182,308.65677106293566
81,182,326.69389974034476
82,182,315.84711511078797
83,182,289.4920078817883
84,182,284.6488039769149
85,182,303.7950121944578
86,182,301.02234922759
87,182,309.26265269205527
88,182,318.56082543660597
89,182,334.17542167591137
90,182,339.0135308383477
91,182,339.0266939136027
92,182,323.9622193254803
93,182,343.9556076159527
94,182,330.4693436864918
95,182,314.2379040397162
96,182,313.20508774712494
97,182,341.18285566978665
98,182,312.26099265982566
99,182,314.06073144348255
100,182,310.4599108269516
101,182,312.73341024765904
102,182,309.34787510515014
103,182,309.71793906324416
104,182,315.5086574509596
105,182,317.2663146729164
106,182,330.6331674258595
107,182,307.18007501086987
108,182,312.40030751944624
109,182,326.685504864344
110,182,331.4741168942966
111,182,353.23553622192713
112,182,368.50437893591857
113,182,364.274978778074
114,182,382.3253073578599
115,182,390.0747411058923
116,182,382.47345579663937
117,182,392.15563641948603
118,182,391.681850529076
119,182,374.0747234189801
120,182,378.4414077856953
121,182,392.71150894322466
122,182,383.6987113199806
123,182,370.6796652795997
124,182,356.3141761828545
125,182,354.2705870759981
126,182,336.23272405813293
127,182,345.88219197650335
128,182,336.7217867403755
129,182,345.8138978734146
130,182,325.8848318240034
131,182,346.1067737099273
132,182,349.57244704496327
133,182,354.04410673809855
134,182,358.7850225200084
135,182,387.59933581157173
136,182,378.3394005165835
137,182,370.96618138648245
138,182,380.6077089675141
139,182,364.67007142996454
140,182,354.5668510404188
141,182,337.38678418924013
142,182,322.370195668043
143,182,329.34262746825186
144,182,348.4035821256869
145,182,317.25693227764606
146,182,317.2660741120831
147,182,324.6875077497893
148,182,332.7833868936524
149,182,327.2681269741227
150,182,321.75061517939383
151,182,323.9446489879204
152,182,330.4858152014631
153,182,327.8525356369601
154,182,339.4418170295686
155,182,343.8807005299907
156,182,351.13891538051945
157,182,346.66856422023403
158,182,352.9899181488366
159,182,350.05865952500534
160,182,334.3952583984564
161,182,328.1460148701808
162,182,313.83753609255797
163,182,327.0889792880945
164,182,310.0046867927353
165,182,302.41062600246505
166,182,306.5930769688841
167,182,310.9974312455468
168,182,300.577254842062
169,182,288.870756227569
170,182,293.10157019420944
171,182,302.2789673571734
172,182,310.6801849317645
173,182,321.4395691418426
174,182,325.9194990092257
175,182,311.7487070329675
176,182,309.11698293886127
177,182,318.0889391197131
178,182,324.2071883276497
179,182,311.0843410566226
180,182,306.38617783637875
181,182,304.15294573872734
1,183,2.284486981793081
2,183,13.744770150490456
3,183,26.024294958617237
4,183,42.89272400341516
5,183,65.82842584417517
6,183,76.8189645451557
7,183,92.5611819585847
8,183,93.85180797690943
9,183,102.99191804063064
10,183,99.61865688259253
11,183,103.53089127135995
12,183,99.89008724843654
13,183,114.39613866792592
14,183,128.50183827618216
15,183,136.7442390722091
16,183,143.71945004047825
17,183,154.24764165588132
18,183,169.5563432192282
19,183,180.7829281004376
20,183,204.03076542639923
21,183,234.91871749152745
22,183,238.10731161506274
23,183,253.86969087333662
24,183,259.24600021293867
25,183,249.61399608350973
26,183,266.21159171845653
27,183,284.5756431413751
28,183,289.331049431589
29,183,296.70269767088683
30,183,310.17852885981125
31,183,290.78736823695516
32,183,286.09515736965267
33,183,294.18647952546416
34,183,288.54821111383546
35,183,304.470185489006
36,183,310.44269071918274
37,183,337.6531852561719
38,183,339.90532453315546
39,183,369.31971295662277
40,183,372.0499602348432
41,183,337.6688163708812
42,183,347.48943872280455
43,183,377.2271134493196
44,183,368.02650990517054
45,183,371.40022041093926
46,183,379.6091575905025
47,183,392.2096818537857
48,183,400.01797206535923
49,183,410.8928680641286
50,183,381.19182186516
51,183,389.4526496460992
52,183,367.7885751191921
53,183,390.28141522827946
54,183,343.7501565761301
55,183,364.26986574186395
56,183,354.0962073986827
57,183,314.1199140066659
58,183,307.82169713819314
59,183,293.3328885611151
60,183,281.5716855745961
61,183,282.817337489126
62,183,236.09386357755542
63,183,249.71647530464077
64,183,258.44548715423235
65,183,246.4353272183408
66,183,248.30804271342666
67,183,256.9335223511122
68,183,253.84675410270486
69,183,254.97706207326084
70,183,260.30299184736145
71,183,258.45957263369365
72,183,267.2642128573051
73,183,288.1833582705935
74,183,275.01229659024403
75,183,274.7240750317246
76,183,287.07074944306396
77,183,292.4859236379944
78,183,307.0208464791148
79,183,304.2374529562665
80,183,315.2002859871815
81,183,331.0447097819442
82,183,309.7502250608067
83,183,277.5241636948573
84,183,302.1599342090483
85,183,302.4127457952982
86,183,303.6306961649614
87,183,315.1522952632142
88,183,330.4213011985988
89,183,342.5191846848762
90,183,343.8336229776191
91,183,328.88710082061397
92,183,327.7333297725995
93,183,337.5215526502192
94,183,319.07171506726297
95,183,311.32918055160377
96,183,336.0563240198469
97,183,320.58370775038355
98,183,314.00768083976266
99,183,312.7151222045954
100,183,320.741142053514
101,183,300.69874086513977
102,183,308.000960839659
103,183,313.5757308416218
104,183,317.8055519930083
105,183,329.7759509374113
106,183,313.43082192257253
107,183,308.0076678425332
108,183,300.5779495024744
109,183,336.658676959198
110,183,347.68904113948764
111,183,358.13487369775413
112,183,364.7293622414642
113,183,387.02940243227823
114,183,387.0713105759122
115,183,388.97740559011754
116,183,394.1261375625418
117,183,381.52931524131213
118,183,386.09368552101904
119,183,380.5324651954191
120,183,380.0509791607151
121,183,379.17640128121946
122,183,377.37070844467854
123,183,366.63783979139254
124,183,357.0928400855596
125,183,349.5460349235029
126,183,337.8761915443343
127,183,331.5786885692373
128,183,334.24490377256825
129,183,320.7644424199495
130,183,335.5045850805397
131,183,354.3268370051256
132,183,356.9065852555037
133,183,354.3433480873633
134,183,377.4097703609334
135,183,396.5053609729965
136,183,376.81529729777935
137,183,375.8038723844318
138,183,363.6811346360454
139,183,351.8779319794177
140,183,336.2457327620421
141,183,327.5610433869126
142,183,334.2172824223101
143,183,345.11208629073815
144,183,318.3368795598329
145,183,325.16361164668393
146,183,321.96917287731867
147,183,327.0042542357241
148,183,328.5142486764984
149,183,321.187377956855
150,183,322.73327020497834
151,183,331.02697213342935
152,183,328.68933462955687
153,183,333.3125842620294
154,183,343.57921658717106
155,183,346.217318054874
156,183,344.9750307290096
157,183,351.22046114393163
158,183,345.3120598557594
159,183,334.9459146927801
160,183,332.0863665691831
161,183,316.8365988565016
162,183,332.18927674572893
163,183,310.91846823475237
164,183,309.4540478939505
165,183,307.16943077346764
166,183,309.3269833538798
167,183,300.5480976172947
168,183,289.6032081036456
169,183,292.9486505609076
170,183,300.8785732054121
171,183,311.59129564740647
172,183,321.9268241861606
173,183,326.5587563639871
174,183,312.07148086013143
175,183,311.5991332939961
176,183,319.8912465037088
177,183,324.9744262430006
178,183,314.76987114118344
179,183,306.79307289820457
180,183,304.15294573872734
181,183,317.3513626952465
182,183,325.54662738651666
1,184,2.4698923963385764
2,184,13.699018658524349
3,184,25.744553552178232
4,184,44.39937448665814
5,184,65.2688349491377
6,184,83.01821057035116
7,184,92.71282204094138
8,184,107.24354084461766
9,184,107.80114866187262
10,184,99.95509889018308
11,184,103.03544321501658
12,184,98.88139768453455
13,184,118.17845089603574
14,184,132.5844724092871
15,184,137.57840775564782
16,184,143.11023223446313
17,184,158.0354344322063
18,184,167.34923573872032
19,184,175.07434018468402
20,184,208.18532249668266
